id,common_name,observed_on,place_guess,location,quality_grade,annotation_summary,ofvs,tags,url
56228045,Atlantic Blue Crab,2020-08-12 08:29:22-04:00,"Sandy Hook, Middletown, NJ, USA","[40.4760571389, -74.0183992222]",research,,[],[],https://www.inaturalist.org/observations/56228045
55971245,Atlantic Blue Crab,2020-08-09 17:02:09-04:00,Ocean City,"[39.2776941535, -74.5746001974]",research,,[],[],https://www.inaturalist.org/observations/55971245
55971099,Atlantic Blue Crab,2020-08-09 17:03:49-04:00,Ocean City,"[39.2776941535, -74.5746001974]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/55971099
55965471,Atlantic Blue Crab,2020-08-09 17:06:43-04:00,"Sandy Hook, Middletown, NJ, USA","[40.4680870399, -73.9965388924]",research,,[],[],https://www.inaturalist.org/observations/55965471
55935829,Atlantic Blue Crab,2020-08-09 10:06:36-04:00,"Sandy Hook Beach, Highlands, NJ, US","[40.405845, -73.98121667]",research,,[],[],https://www.inaturalist.org/observations/55935829
55719949,Atlantic Blue Crab,2020-08-07 14:15:06-04:00,"Laurence Harbor, NJ 08879, USA","[40.47808423, -74.26758531]",research,,[],[],https://www.inaturalist.org/observations/55719949
55713147,Atlantic Blue Crab,2020-08-07 12:43:09-04:00,"Leonardo State Marina, Leonardo, NJ, US","[40.4214236741, -74.0609681734]",research,,[],[],https://www.inaturalist.org/observations/55713147
54808024,Atlantic Blue Crab,2020-07-28 15:32:00-04:00,"Sandy Hook, Middletown, NJ, USA","[40.416787777, -73.9834231575]",research,Alive or Dead: Dead,[],['New Jersey'],https://www.inaturalist.org/observations/54808024
54681343,Atlantic Blue Crab,2020-07-28 18:49:08-04:00,"DeKorte Park, Lyndhurst, NJ, US","[40.783805, -74.10057783]",research,"Life Stage: Adult, Alive or Dead: Alive",[],[],https://www.inaturalist.org/observations/54681343
54528861,Atlantic Blue Crab,2020-07-27 11:24:36-04:00,"Port Monmouth, Middletown, NJ, USA","[40.4396901, -74.0941969]",research,,[],[],https://www.inaturalist.org/observations/54528861
54528531,Atlantic Blue Crab,2020-07-27 11:20:53-04:00,"Middletown, NJ, USA","[40.43995342, -74.09206261]",research,,[],[],https://www.inaturalist.org/observations/54528531
54414878,Atlantic Blue Crab,2020-07-26 08:34:04-04:00,"Monmouth County, NJ, USA","[40.4714621667, -73.9941589722]",research,,[],[],https://www.inaturalist.org/observations/54414878
54295332,Atlantic Blue Crab,2020-07-25 13:48:43-04:00,"S Riverside Dr, Neptune, NJ, US","[40.1863823505, -74.0444300697]",research,,[],[],https://www.inaturalist.org/observations/54295332
53443374,Atlantic Blue Crab,2020-07-18 01:42:39-04:00,"N Burgee Dr, West Creek, NJ, US","[39.56, -74.366645]",research,,[],[],https://www.inaturalist.org/observations/53443374
53003511,Atlantic Blue Crab,2020-07-13 19:27:00-04:00,"piscataway, nj","[40.503745, -74.441913]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/53003511
52359661,Atlantic Blue Crab,2020-07-06 12:50:04-04:00,"Donaldson Park, Highland Park, NJ, US","[40.48968, -74.41999167]",research,,[],[],https://www.inaturalist.org/observations/52359661
52282636,Atlantic Blue Crab,2020-07-07 13:46:35-04:00,"Richardson Channel, Wildwood, NJ, US","[38.9902166232, -74.8405901423]",research,,[],[],https://www.inaturalist.org/observations/52282636
52279081,Atlantic Blue Crab,2020-07-07 13:27:44-04:00,"Richardson Channel, Wildwood, NJ, US","[38.9903137823, -74.8405128721]",research,,[],[],https://www.inaturalist.org/observations/52279081
52156372,Atlantic Blue Crab,2020-07-06 11:19:21-04:00,"Bayshore Waterfront Park, Port Monmouth, NJ, US","[40.43998333, -74.09190283]",research,,[],[],https://www.inaturalist.org/observations/52156372
52091198,Atlantic Blue Crab,2020-07-04 08:01:00-04:00,"Belmar, NJ, USA","[40.1799186592, -74.0376853117]",research,,[],"['Animal', 'Blue Crab', 'callinectes sapidus', 'claws', 'conservation', 'conserve nature', 'conserve wildlife', 'Crab', 'Crustacean', 'keep our oceans clean', 'keep our water clean', 'nature', 'nature photography', 'nj crab', 'nj nature', 'nj oceanlife', 'nj sealife', 'nj underwater', 'nj wildlife', 'oceanlife', 'protect nature', 'protect our environment', 'protect our oceans', 'protect wildlife', 'Sealife', 'shellfish', 'under the sea', 'Underwater', 'underwater new jersey', 'underwater photography', 'wildlife', 'wildlife photography']",https://www.inaturalist.org/observations/52091198
52069155,Atlantic Blue Crab,2020-07-05 16:46:34-04:00,"Parker Cove, West Creek, NJ, US","[39.6093204188, -74.2923089605]",research,,[],[],https://www.inaturalist.org/observations/52069155
51915261,Atlantic Blue Crab,2020-06-25 17:48:42-04:00,"Barnegat Lighthouse State Park, Ocean Gate, NJ, US","[39.7636056576, -74.1040127142]",research,,[],[],https://www.inaturalist.org/observations/51915261
51584326,Atlantic Blue Crab,2020-07-01 07:39:00-04:00,"Highland Park, NJ 08904, USA","[40.4912776458, -74.433403651]",research,,[],[],https://www.inaturalist.org/observations/51584326
51148754,Atlantic Blue Crab,2020-06-27 14:52:43-04:00,"Little Egg Harbor Township, NJ, USA","[39.5669333333, -74.3423527778]",research,,[],[],https://www.inaturalist.org/observations/51148754
51054434,Atlantic Blue Crab,2020-06-26 07:25:04-04:00,"Ocean City, Ocean City, NJ, US","[39.28101333, -74.560745]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/51054434
51014544,Atlantic Blue Crab,2020-06-26 15:02:39-04:00,"Wells Island, West Creek, NJ, US","[39.5469280891, -74.3840313424]",research,,[],[],https://www.inaturalist.org/observations/51014544
50563820,Atlantic Blue Crab,2020-06-22 12:21:13-04:00,"E Bay Ave, Ocean Gate, NJ, US","[39.6657179478, -74.2109351531]",research,,[],[],https://www.inaturalist.org/observations/50563820
50095366,Atlantic Blue Crab,2020-06-18 17:02:14-04:00,"Palisades Interstate Park, Alpine, NJ, US","[40.92441167, -73.92623]",research,,[],[],https://www.inaturalist.org/observations/50095366
50050791,Atlantic Blue Crab,2020-06-16 20:28:00-04:00,"Beach Haven, NJ 08008, USA","[39.5560831824, -74.2483531589]",research,,[],[],https://www.inaturalist.org/observations/50050791
50010317,Atlantic Blue Crab,2020-06-17 20:35:29-04:00,"Riverview Beach Park, Pennsville, NJ, US","[39.65731333, -75.522745]",research,,[],[],https://www.inaturalist.org/observations/50010317
49953612,Atlantic Blue Crab,2020-06-17 11:21:48-04:00,Bayshore Waterfront Park,"[40.4392717853, -74.0928000212]",research,,[],[],https://www.inaturalist.org/observations/49953612
49742917,Atlantic Blue Crab,2020-06-15 09:50:00-04:00,"Sandy Hook, Middletown, NJ, USA","[40.4775745556, -74.01269625]",research,,[],[],https://www.inaturalist.org/observations/49742917
49625517,Atlantic Blue Crab,2020-06-14 15:41:58-04:00,"Bayshore, Belford, NJ, US","[40.43166519, -74.0752680872]",research,,[],[],https://www.inaturalist.org/observations/49625517
49588289,Atlantic Blue Crab,2020-06-07 17:03:59-04:00,"Ocean County, US-NJ, US","[39.92870833, -74.12848617]",research,,[],[],https://www.inaturalist.org/observations/49588289
49360587,Atlantic Blue Crab,2020-06-12 15:28:37-04:00,"Leonardo, Atlantic Highlands, NJ 07737, USA","[40.42339578, -74.06000691]",research,,[],[],https://www.inaturalist.org/observations/49360587
49122879,Atlantic Blue Crab,2020-06-09 05:33:52-04:00,"Wreck Pond, Sea Girt, NJ, US","[40.1383472374, -74.0275871154]",research,,[],[],https://www.inaturalist.org/observations/49122879
49114507,Atlantic Blue Crab,2020-06-10 08:12:09-04:00,"Jenkins Sound, Cape May Court House, NJ, US","[39.0624941264, -74.8186837703]",research,,[],[],https://www.inaturalist.org/observations/49114507
48250188,Atlantic Blue Crab,2020-06-01 16:08:43-04:00,"Great Bay Blvd, West Creek, NJ, US","[39.52852, -74.31806167]",research,,[],[],https://www.inaturalist.org/observations/48250188
47750907,Atlantic Blue Crab,2020-05-29 08:03:00-04:00,"Highland Park, NJ 08904, USA","[40.4884715826, -74.4239621423]",research,,[],[],https://www.inaturalist.org/observations/47750907
47545057,Atlantic Blue Crab,2020-05-27 13:46:54-04:00,"Cattus Island County Park, Mantoloking, NJ, US","[39.9841116667, -74.1276388333]",research,,[],[],https://www.inaturalist.org/observations/47545057
47531140,Atlantic Blue Crab,2020-05-27 13:27:07-04:00,"Big Thorofare, Little Egg Harbor Twp, NJ, US","[39.5634916099, -74.3422986847]",research,,[],[],https://www.inaturalist.org/observations/47531140
47448033,Atlantic Blue Crab,2020-05-26 17:25:15-04:00,"DeKorte Park, Lyndhurst, NJ, US","[40.78163, -74.101425]",research,Alive or Dead: Dead,[],[],https://www.inaturalist.org/observations/47448033
47298677,Atlantic Blue Crab,2020-05-25 14:14:25-04:00,"Great Bay Blvd, Little Egg Harbor Twp, NJ, US","[39.5644598455, -74.3424955756]",research,Sex: Male,[],[],https://www.inaturalist.org/observations/47298677
46426183,Atlantic Blue Crab,2020-05-18 18:17:53-04:00,"Barnegat Bay, Ocean Gate, NJ, US","[39.7895095451, -74.0974238143]",research,,[],[],https://www.inaturalist.org/observations/46426183
46187340,Atlantic Blue Crab,2020-05-15 17:46:18-04:00,"Sandy Hook Beach, Highlands, NJ, US","[40.43391167, -73.98313]",research,,[],[],https://www.inaturalist.org/observations/46187340
45791101,Atlantic Blue Crab,2020-05-13 12:23:17-04:00,"Absecon Island, Longport, NJ, US","[39.30587833, -74.53112833]",research,,[],[],https://www.inaturalist.org/observations/45791101
45625581,Atlantic Blue Crab,2020-05-11 17:15:49-04:00,"Toms River, NJ 08753, USA","[39.98798229, -74.12880007]",research,,[],[],https://www.inaturalist.org/observations/45625581
45271760,Atlantic Blue Crab,2020-05-05 14:10:19-04:00,"Cape May, NJ, US","[39.06185283, -74.91996167]",research,,[],[],https://www.inaturalist.org/observations/45271760
44634680,Atlantic Blue Crab,2020-05-02 16:06:05-04:00,"Shark River, Belmar, NJ, US","[40.1816790063, -74.0299585443]",research,,[],[],https://www.inaturalist.org/observations/44634680
44243743,Atlantic Blue Crab,2020-04-28 16:34:17-04:00,"North Atlantic Ocean, Longport, NJ, US","[39.31577167, -74.51688333]",research,,[],[],https://www.inaturalist.org/observations/44243743
44243724,Atlantic Blue Crab,2020-04-28 16:34:14-04:00,"Absecon Island, Longport, NJ, US","[39.316445, -74.51918]",research,,[],[],https://www.inaturalist.org/observations/44243724
41553147,Atlantic Blue Crab,2020-04-06 15:57:00-04:00,"Frances Ave, Cape May, NJ, US","[39.0251438997, -74.9440519601]",research,,[],[],https://www.inaturalist.org/observations/41553147
41334188,Atlantic Blue Crab,2020-04-03 15:45:58-04:00,"Absecon Island, Longport, NJ, US","[39.30877833, -74.52867167]",research,,[],[],https://www.inaturalist.org/observations/41334188
40668987,Atlantic Blue Crab,2020-03-24 15:50:41-04:00,"Maurice River, NJ 08314, USA","[39.1881277778, -74.9489111111]",research,,[],[],https://www.inaturalist.org/observations/40668987
40154143,Atlantic Blue Crab,2020-03-17 13:56:00-04:00,"Union Beach, NJ 07735, USA","[40.4537688448, -74.1729703501]",research,,[],[],https://www.inaturalist.org/observations/40154143
38831861,Atlantic Blue Crab,2020-02-16 17:24:48-05:00,"Belmar, NJ, USA","[40.1739730835, -74.0137176514]",research,,[],[],https://www.inaturalist.org/observations/38831861
38764425,Atlantic Blue Crab,2020-02-17 11:04:15-05:00,"CAPE MAY CH, NJ 08210, USA","[39.0807800293, -74.9081573486]",research,"Life Stage: Juvenile, Sex: Female, Alive or Dead: Dead",[],[],https://www.inaturalist.org/observations/38764425
37316605,Atlantic Blue Crab,2020-01-04 11:22:52-05:00,"Lanoka Harbor, NJ 08734, USA","[39.7667236328, -74.0987701416]",research,,[],[],https://www.inaturalist.org/observations/37316605
